  -52.9618    30.5873   -49.8747
  -54.3986    35.3595   -53.0219
  -56.6995    40.4121   -52.9943
  -57.6397    46.3325   -55.1616
  -59.5747    47.2284   -62.0443
  -62.6204    48.2527   -63.7332
  -65.3969    53.9931   -66.5957
  -67.4018    56.2778   -67.2371
  -69.5147    59.3339   -69.8062
   60.3281   -70.3166    59.9762
   57.8369   -65.2591    56.2766
   54.3095   -60.5196    58.0684
   51.8755   -59.7381    57.9839
   50.9922   -54.0285    52.0384
   48.0559   -49.6598    49.7008
   45.6511   -49.5515    46.1677
   41.4604   -46.1991    46.2288
   37.2720   -46.7146    39.6336
   35.2952   -39.7343    39.9426
   28.9275   -41.6889    37.1347
   26.1328   -37.6963    34.8096
   27.0583   -37.9572    27.6572
   24.5975   -40.3985    25.9666
   25.7461   -39.0303    20.6442
   22.7785   -36.3358    13.3646
   22.5130   -34.0524     8.0254
   21.7286   -33.2273     3.2653
   19.9791   -31.9444    -1.4257
   20.5915   -32.3049    -6.4306
   18.9652   -31.7460   -11.4416
   13.7973   -29.6142   -17.9200
   13.2023   -27.1233   -21.7887
    8.9760   -26.0379   -22.7607
    5.9683   -26.2261   -28.2892
   -0.5872   -23.4293   -25.3405
   -5.0952   -21.4420   -29.9341
   -9.1797   -19.4124   -31.0367
  -17.2765   -17.5166   -31.2401
  -18.9144   -16.2092   -32.9417
  -24.6891   -13.4463   -32.9329
  -28.4243    -8.4905   -32.5528
  -31.1159    -5.2502   -36.3695
  -34.5367    -1.3380   -37.0371
  -37.6603     2.4320   -37.6254
  -36.4105     6.4355   -39.3321
  -40.7507    13.5747   -42.0412
  -42.7704    17.9912   -41.9694
  -45.0388    18.6496   -43.0632
  -47.0228    25.5491   -45.0883
  -49.8174    29.7376   -47.7930
  -53.2173    32.7401   -52.3533
  -54.1817    35.8693   -52.5405
  -57.6548    40.1502   -53.0635
  -55.5439    44.0464   -56.6104
  -60.5955    46.2173   -58.1564
  -63.7434    51.9104   -62.2079
  -64.7760    54.1415   -66.5107
  -68.8208    58.2312   -66.7391
  -69.4653    59.9614   -70.0578
   60.0144   -69.7894    59.9108
   56.5834   -65.6673    58.5908
   53.1708   -62.4240    58.2256
   51.4426   -57.0366    55.7259
   49.9799   -53.1829    53.1486
   48.1117   -49.7502    50.4382
   43.7846   -48.8382    44.8640
   39.4620   -45.9477    42.5794
   38.6948   -42.7508    39.8460
   33.9080   -41.0323    40.6575
   26.3189   -39.2770    38.3882
   26.5579   -40.0941    31.3426
   28.6725   -38.6502    27.1664
   28.5398   -38.5163    21.8843
   25.0573   -38.0160    15.1990
   24.8026   -35.7558    12.5968
   24.1219   -35.4475     8.6409
   22.4589   -33.5540     2.5099
   26.4819   -34.7635    -4.1676
   23.6700   -32.8226    -7.4427
   21.0114   -32.1936   -11.0779
   19.9448   -29.6235   -17.6656
   17.2060   -28.9840   -22.3975
   11.5528   -27.1621   -25.2395
    7.0793   -25.7536   -27.0505
    1.8129   -27.5372   -29.7264
   -1.3475   -23.5496   -29.8878
   -9.0177   -24.2376   -33.8208
  -12.6988   -21.7880   -31.0825
  -16.6333   -19.0825   -34.5476
  -21.8093   -14.6020   -35.8026
  -26.7917   -14.5704   -36.0799
  -27.4314    -9.7152   -37.2904
  -33.7358    -6.7445   -37.3588
  -35.8920    -2.1287   -39.9003
  -38.1004     0.9271   -38.9805
  -38.8261     6.9862   -40.5405
  -41.1150    13.9209   -43.1240
  -44.4328    19.3158   -44.0587
  -46.2133    22.7964   -47.7990
  -48.9960    26.9632   -46.9006
  -51.9212    29.5738   -50.1243
  -54.4644    34.3331   -54.0734
  -56.3135    38.4188   -54.3232
  -56.1453    46.4055   -55.2760
  -58.8642    48.5272   -57.8992
  -61.5127    50.1135   -61.1975
  -60.4945    52.4637   -65.4512
  -66.5344    55.2895   -67.0165
  -70.0373    60.1710   -69.9643
   59.4045   -70.1789    59.4783
   55.0283   -64.3226    61.9073
   54.3507   -60.6780    59.0043
   51.4231   -55.8426    53.7339
   49.9547   -55.4032    52.1414
   45.0635   -52.8925    47.1886
   43.8741   -49.1002    44.9331
   40.2204   -45.2435    44.5281
   35.6289   -44.7929    41.4071
   31.9790   -42.2739    38.0056
   29.6377   -41.1099    35.5967
   29.0027   -40.1564    28.4973
   29.2046   -41.7812    27.0094
   28.3777   -39.7743    18.0543
   25.6022   -36.5677    16.5459
   24.3472   -35.3095    10.6318
   26.0526   -36.6214     4.5685
   26.3635   -33.4294    -2.0788
   25.2779   -34.0529    -6.5185
   23.7179   -35.2063   -11.7757
   21.4634   -33.5195   -17.0105
   21.5390   -30.9332   -21.4108
   18.0629   -30.1519   -25.5367
    9.5747   -30.0998   -28.2393
    6.8468   -28.9758   -27.1574
    1.9444   -26.6666   -30.6709
   -2.1346   -25.4449   -30.6153
   -6.8927   -22.2864   -36.6006
  -13.5990   -19.9801   -34.6554
  -17.7269   -19.1561   -35.2233
  -25.0591   -18.2987   -34.8967
  -29.0817   -14.3396   -39.6202
  -31.4534    -9.9806   -39.3359
  -37.2347    -7.8140   -40.3245
  -38.5156    -4.5835   -38.6169
  -40.7386     2.0205   -40.3352
  -41.8039     6.2877   -41.9175
  -41.8588    12.0268   -42.1956
  -44.9608    15.1966   -47.0241
  -47.0547    19.5396   -46.2059
  -50.4294    24.3534   -48.3347
  -51.0566    28.7844   -49.0710
  -54.7896    32.9797   -51.2931
  -54.3045    39.1757   -53.7047
  -61.0828    40.3371   -56.0990
  -58.9609    47.6814   -57.9882
  -61.8482    49.8416   -60.9739
  -62.8570    51.5365   -65.3014
  -67.0099    56.1352   -65.9792
  -70.3843    60.7444   -70.3366
   60.0345   -69.5694    59.8726
   56.4726   -65.4215    60.8760
   53.9006   -58.5867    55.5292
   48.5845   -58.0415    55.2838
   48.4791   -52.4905    52.3787
   45.5242   -50.6034    50.0917
   42.8736   -48.2770    47.1668
   37.5762   -46.1113    45.8771
   33.1366   -44.7938    40.6116
   33.4414   -42.7801    37.6095
   29.9565   -42.3060    32.0249
   31.4030   -41.1135    25.9031
   30.6254   -39.2665    21.5201
   27.0540   -36.6677    15.3627
   29.1045   -36.0875    11.7942
   27.7686   -37.2972     6.3609
   29.2326   -36.6309     0.6394
   29.2904   -34.7686    -2.1422
   27.4047   -35.7783    -9.5049
   24.0281   -35.4975   -15.8018
   21.1316   -33.0443   -20.3106
   20.7176   -31.5189   -23.6565
   18.5206   -32.8369   -27.4605
   11.9708   -32.6540   -28.2137
    5.9144   -29.7543   -31.6467
    1.4488   -29.4605   -35.1101
   -5.0171   -28.0896   -34.5439
   -9.2884   -27.9695   -33.5397
  -13.5080   -22.6880   -36.1305
  -20.2682   -22.8511   -36.9643
  -23.6626   -17.4145   -38.1050
  -27.2956   -16.5746   -40.3012
  -32.6174   -14.0321   -41.9847
  -36.8702   -11.6494   -42.4101
  -38.0479    -7.2054   -41.1917
  -41.1314    -1.1915   -43.3245
  -42.5256     4.7526   -42.7070
  -45.6271     8.4212   -45.6456
  -44.7347    14.5459   -43.8144
  -47.1332    20.1545   -46.6241
  -48.6156    23.4521   -50.1545
  -50.9496    29.0984   -51.4478
  -52.6717    34.0773   -51.9318
  -54.7503    37.2986   -53.5031
  -58.9842    42.6121   -57.2792
  -56.6794    48.2288   -59.4275
  -62.0660    49.7008   -62.6766
  -63.1005    51.8250   -64.3455
  -65.6719    58.3674   -66.8469
  -70.3125    60.4688   -69.8368
   59.8105   -70.3623    59.7873
   58.1301   -64.7087    58.2056
   53.5934   -62.8372    57.2546
   51.2297   -58.0440    55.8670
   48.9924   -52.3116    53.2641
   46.2224   -49.2933    48.5516
   41.0751   -49.3154    49.1204
   37.1187   -46.0182    44.6612
   34.4424   -44.7832    41.1433
   32.5861   -45.0181    35.2533
   33.0891   -42.5313    30.2626
   29.0529   -40.1868    26.4877
   29.3142   -39.9713    19.2436
   32.0748   -38.7231    13.4888
   32.3789   -38.2429     8.8774
   30.8792   -37.0599     4.3860
   29.4092   -37.2463    -1.1787
   29.1067   -37.0060    -5.6650
   24.1345   -37.0896   -11.7348
   26.8465   -39.6898   -16.4911
   24.5599   -34.8594   -22.0407
   19.8159   -34.2821   -27.2753
   16.6922   -33.8772   -29.3817
   11.4442   -34.6179   -30.7895
    6.7036   -31.0024   -34.3825
    1.1224   -29.9423   -35.7385
   -4.1288   -25.9645   -35.9065
   -8.5074   -28.3057   -36.1959
  -14.3193   -26.8813   -38.3336
  -16.7216   -21.1880   -39.4482
  -25.3190   -19.6249   -38.3130
  -29.3566   -19.4250   -43.6185
  -32.2750   -16.9244   -40.6402
  -34.8991   -11.2364   -43.2271
  -39.2810    -7.5247   -41.8821
  -40.6403    -2.3189   -42.2145
  -45.5396     3.0433   -45.7275
  -46.1310     9.9767   -46.9893
  -46.0596    13.6059   -44.6745
  -46.1554    18.0560   -44.4945
  -51.6029    23.2579   -46.9745
  -52.8288    28.7172   -52.3479
  -53.3090    31.3670   -53.5478
  -57.2626    39.7349   -55.4157
  -59.9896    42.7070   -57.1589
  -59.0138    46.2400   -58.9031
  -62.7066    51.4133   -62.4757
  -65.5223    52.1041   -65.2176
  -66.7864    57.9059   -64.6818
  -70.3209    59.8342   -69.9768
   60.3189   -69.8478    60.2515
   56.3757   -66.4845    60.5498
   51.8425   -62.8208    58.3272
   48.6002   -57.0754    57.0775
   50.6011   -55.4314    53.8813
   47.3800   -52.3692    48.9829
   42.4770   -48.1572    47.3321
   38.6173   -46.8837    45.2378
   33.8318   -44.8569    40.4342
   36.0168   -43.6066    35.9651
   34.8368   -42.8954    30.2025
   31.5219   -43.2857    25.3578
   32.3014   -42.4701    19.3438
   34.8911   -37.7902    14.7607
   34.7224   -38.4110     7.0210
   32.9151   -39.2188     1.4381
   33.9716   -37.9637    -3.8381
   29.5600   -38.9628    -9.3992
   29.0494   -37.0656   -14.2717
   26.6360   -38.4087   -19.5785
   25.2232   -38.9002   -27.0181
   22.5876   -36.1987   -28.7171
   17.4898   -36.1376   -29.2737
   13.0260   -33.6710   -32.5194
    6.9531   -35.8259   -35.3237
    2.8407   -31.6857   -37.4630
   -3.6224   -30.8267   -36.9518
   -8.7586   -29.1933   -39.0574
  -13.6288   -28.3178   -39.8112
  -19.5414   -24.0210   -38.2465
  -22.9081   -23.5288   -40.6226
  -29.3720   -22.5165   -42.7901
  -32.7439   -20.6365   -45.3443
  -35.7489   -14.5690   -45.6971
  -39.4066   -10.4242   -46.3604
  -40.4911    -5.0023   -45.6092
  -42.2751     2.8941   -47.4948
  -46.1244     5.2530   -44.6150
  -47.6896    10.4579   -44.8854
  -47.7930    17.8108   -49.6622
  -50.7622    23.6433   -51.7774
  -50.1572    27.6879   -52.5404
  -53.8194    26.9471   -54.4856
  -55.6856    35.1805   -54.4185
  -57.8625    39.1915   -55.4880
  -59.1933    43.6428   -60.7038
  -62.7167    50.6672   -61.6225
  -65.5167    52.1130   -66.0987
  -69.8640    54.9797   -65.9503
  -70.4208    60.3946   -70.5147
   59.5048   -69.4391    59.8103
   55.6611   -67.5711    59.9924
   52.7009   -61.8885    58.7748
   51.1828   -56.4822    58.2814
   49.5192   -54.2659    53.0037
   45.4711   -51.2047    50.5289
   42.2710   -46.8340    48.8664
   40.1831   -47.8797    44.3993
   37.0877   -45.6081    38.8611
   35.3805   -43.4388    33.5574
   34.0997   -43.8392    27.5680
   33.4701   -45.7244    20.6388
   36.3743   -39.2652    16.5908
   36.0630   -42.4776    10.2917
   35.8916   -40.6498     3.8320
   36.1413   -40.3152    -0.3870
   34.2178   -40.7702    -6.2740
   32.3056   -41.4704   -11.7163
   30.6746   -42.2910   -17.1548
   28.5446   -39.9448   -25.1050
   27.6859   -39.3261   -26.4042
   24.0750   -39.0700   -31.2512
   19.0593   -36.8717   -34.6898
   14.3160   -36.1728   -36.0662
    8.2635   -34.5485   -37.7125
    2.7820   -32.4419   -38.6255
   -5.2388   -31.5813   -38.1750
   -9.4197   -30.0513   -40.5259
  -15.8998   -30.7052   -39.1844
  -18.8176   -26.7181   -40.5130
  -25.0316   -24.6672   -40.2608
  -29.3934   -24.9258   -44.5162
  -36.2965   -20.7383   -46.7427
  -36.3027   -16.5719   -46.6330
  -41.4173   -12.3401   -46.3651
  -40.8640    -6.5322   -45.8873
  -41.2680    -3.0732   -47.9816
  -44.5019     5.0899   -48.6490
  -47.1209    12.1186   -47.6935
  -49.0284    14.7197   -48.2929
  -49.6745    22.5572   -47.6701
  -50.4349    26.0597   -52.2522
  -54.4457    29.3753   -56.1225
  -54.8076    35.9538   -53.6267
  -60.0705    39.5521   -56.4082
  -59.8021    46.2198   -57.0647
  -60.2210    51.2711   -58.6968
  -66.0408    51.1412   -64.4467
  -68.7070    57.1684   -66.8491
  -70.0577    60.3545   -70.0736
   59.2997   -70.0771    59.8439
   53.6660   -65.5291    60.5235
   50.7274   -60.9709    61.1116
   50.5416   -56.9169    55.5518
   51.7524   -53.4168    52.4067
   47.9727   -52.4673    51.3813
   42.5422   -49.8284    48.9736
   40.4049   -47.6249    43.7247
   37.9640   -43.5985    40.4104
   36.2392   -45.1119    32.4292
   36.0793   -45.0302    29.7006
   35.9066   -45.3626    20.8173
   36.4764   -42.2983    17.2841
   37.0080   -41.8418    11.4922
   37.2138   -42.2196     3.5478
   36.2782   -43.6574    -1.6464
   35.5462   -41.5656    -5.5976
   33.9665   -40.3950   -14.7926
   32.3193   -40.1213   -19.5900
   33.2595   -40.8620   -23.1652
   28.2167   -41.3884   -28.6601
   25.8066   -40.2085   -32.3866
   20.8619   -38.0613   -33.4879
   14.7736   -37.0827   -36.7583
   10.3130   -35.9334   -37.4862
    3.5174   -33.0906   -40.4718
   -2.2566   -33.7059   -41.7490
  -10.4104   -31.4833   -40.1959
  -14.0066   -31.6244   -42.5692
  -16.4572   -31.8410   -41.9702
  -24.8723   -32.2440   -44.2420
  -30.7393   -25.4659   -45.0157
  -34.6276   -26.0889   -48.4344
  -37.0594   -20.2081   -47.2570
  -39.9482   -13.2925   -49.5546
  -42.5054    -7.4519   -48.8825
  -44.6282    -4.8108   -46.5632
  -46.1780     3.9514   -49.2577
  -46.1354     7.8996   -50.6462
  -48.4558    12.6134   -48.3576
  -52.1913    19.9476   -49.6230
  -52.8571    24.9661   -50.9021
  -54.9692    31.3889   -55.4108
  -57.3197    34.1940   -56.2581
  -56.9841    37.9550   -57.2116
  -60.1391    43.3343   -59.7612
  -61.0610    50.7359   -60.7347
  -64.6119    52.5374   -64.6398
  -67.2275    56.4654   -65.0585
  -70.0539    60.4192   -70.2378
   60.1336   -70.0588    59.9362
   54.3109   -67.5494    57.7056
   52.1944   -61.5468    61.2264
   50.8782   -59.0055    53.0532
   49.0112   -55.0884    52.9942
   45.8967   -49.0828    49.5192
   40.2706   -48.5182    47.8464
   39.2842   -46.0234    40.6082
   38.4151   -46.9114    35.5116
   39.1328   -45.2957    28.4328
   39.3380   -46.1159    24.1774
   38.8152   -45.2554    17.8757
   37.6683   -44.2783    11.7641
   38.3222   -43.5874     7.4034
   38.7251   -43.2985     0.6418
   35.7395   -44.4393    -7.4110
   36.7215   -42.3402   -11.1872
   35.9434   -42.5363   -18.5237
   30.5191   -42.6009   -23.1514
   31.0765   -41.1102   -26.6093
   27.9475   -40.2436   -33.6175
   24.8451   -41.3601   -37.7867
   19.3737   -38.6979   -36.0210
   12.3238   -38.3475   -40.7713
    9.1798   -40.1613   -43.4179
    3.1531   -34.1306   -41.3994
   -4.5128   -33.3903   -40.6004
   -8.9139   -33.0470   -40.4707
  -13.7936   -32.7728   -45.2174
  -21.2226   -29.0002   -45.0225
  -25.9008   -29.8118   -42.1528
  -33.3175   -28.1641   -47.0936
  -38.0572   -23.9609   -48.3443
  -38.2337   -19.1555   -46.0310
  -41.1748   -14.4383   -51.1471
  -44.4136    -6.9401   -49.7011
  -47.7084    -3.9046   -50.7538
  -47.2759     2.0237   -51.1107
  -48.9635     8.1309   -49.9026
  -48.6489    14.1055   -50.0205
  -51.1568    19.9897   -51.6865
  -53.5791    25.0566   -53.1478
  -54.1466    30.6002   -54.8537
  -55.7328    33.5847   -57.3427
  -59.4789    42.7515   -59.2579
  -60.9817    45.1353   -58.1090
  -61.2357    50.4064   -62.2905
  -66.0758    51.2418   -63.8091
  -68.1431    57.3439   -66.0070
  -69.6071    59.8490   -70.0185
   60.5431   -69.6195    60.4811
   54.4059   -67.0706    59.6855
   51.5642   -63.0684    57.4422
   50.8025   -56.2516    53.7214
   48.9587   -52.6313    52.1222
   44.8651   -49.0105    47.9867
   39.8791   -50.4355    44.5099
   40.7925   -50.1915    37.7412
   42.1097   -48.5920    33.0296
   38.7912   -46.3375    27.2860
   37.5481   -44.3056    22.5371
   40.0627   -45.5617    15.9416
   39.4854   -46.5129     7.9869
   39.9823   -45.8975     2.0231
   37.0849   -46.5258    -3.6699
   37.2751   -47.0888    -9.8201
   38.8637   -45.4327   -15.8526
   38.5561   -43.6450   -20.8724
   37.0258   -44.6399   -24.8632
   32.1654   -43.4730   -29.1659
   29.7264   -44.9295   -36.8581
   25.6405   -40.9862   -37.2467
   16.6674   -39.8285   -39.4929
   11.5464   -40.2414   -40.8019
    9.0589   -37.0576   -44.5244
    1.2320   -35.4695   -43.3482
   -6.8401   -35.7781   -44.1193
   -9.0794   -35.3243   -44.2552
  -16.3754   -34.7430   -46.2634
  -21.5284   -32.4582   -45.7799
  -28.0226   -32.5498   -45.0705
  -31.0576   -30.3552   -46.0592
  -36.0066   -26.1406   -47.2643
  -41.7369   -20.4408   -48.7228
  -42.7233   -16.7914   -49.9619
  -43.9900   -10.9310   -50.8271
  -45.6924    -3.9559   -49.0609
  -50.1830     1.2098   -52.0500
  -49.4532     5.9328   -51.8954
  -50.5388    14.1458   -49.7386
  -53.9820    20.4582   -52.1689
  -54.3060    24.4746   -53.8901
  -56.1148    31.2841   -55.4756
  -58.2891    35.7274   -57.8320
  -58.8705    40.9152   -58.7008
  -61.2579    43.1658   -60.1599
  -62.5452    50.4526   -60.7248
  -65.0013    56.3989   -65.1670
  -70.6155    59.0539   -63.3595
  -69.7688    59.8541   -70.1936
   60.2382   -69.8094    60.4543
   55.7906   -67.4490    59.9791
   51.9768   -60.7564    56.8933
   51.3569   -56.4639    54.3321
   48.1104   -54.4695    52.5202
   45.3406   -50.6925    47.0015
   40.1035   -48.9642    43.0643
   41.5516   -49.1490    35.0983
   39.6667   -47.8408    29.9613
   41.5863   -46.1372    24.0837
   42.0608   -46.3887    16.3807
   40.6769   -44.6550    13.6538
   38.7693   -45.6713     4.3825
   38.8083   -44.8614     0.8227
   38.6263   -46.6558    -6.7709
   38.4665   -46.2231   -12.2878
   38.6441   -45.5936   -17.9498
   41.0879   -46.9717   -22.2269
   36.7639   -44.1545   -30.2524
   32.6299   -43.1582   -34.1077
   29.7974   -43.3351   -38.7957
   24.5067   -40.0097   -41.2406
   17.9707   -39.8589   -43.0086
   16.2461   -39.8032   -45.4299
   10.2472   -41.9611   -45.0668
    2.5749   -38.0835   -43.9881
   -3.6257   -36.0167   -43.9226
   -8.8085   -37.4142   -48.0615
  -16.9520   -36.0315   -47.1509
  -23.9485   -35.9232   -45.9753
  -27.3088   -33.2370   -46.4978
  -33.7279   -32.1668   -48.8389
  -35.5261   -28.2105   -49.8374
  -41.6909   -23.0318   -49.3777
  -44.5071   -18.4525   -51.3505
  -45.2870   -14.4713   -52.0093
  -48.1263    -8.3968   -53.5264
  -47.8717    -1.0614   -51.6513
  -52.0722     4.8194   -51.8167
  -51.0362     9.0446   -51.2318
  -51.5538    15.0904   -54.8812
  -53.3209    23.4053   -52.5740
  -57.3217    28.2633   -54.7538
  -56.8003    33.6403   -57.3949
  -58.6636    38.6410   -57.6959
  -62.9563    45.0791   -60.8734
  -64.3872    50.3550   -60.8972
  -63.6091    54.6775   -63.4179
  -69.2199    58.3645   -64.9483
  -69.9934    59.8299   -70.0271
   60.1800   -69.3805    59.8953
   55.3974   -66.2095    58.6277
   55.0494   -61.1333    56.2870
   49.0412   -56.8540    55.7254
   46.6746   -52.2967    50.9087
   44.1633   -51.4687    43.6672
   43.2496   -50.0512    40.7735
   44.8531   -50.5771    34.6304
   42.7734   -47.6196    29.2551
   41.0513   -45.7413    24.2578
   43.7963   -48.7168    19.2200
   44.1162   -47.6679    12.5495
   40.6836   -48.8166     5.8342
   42.4350   -48.6798    -0.7110
   40.5447   -46.8638    -8.6961
   38.3425   -47.2940   -13.2526
   40.3102   -49.1665   -18.9052
   44.2738   -45.5475   -24.5616
   39.5353   -46.6797   -31.5529
   32.4994   -44.9960   -33.8086
   30.2196   -44.6596   -39.8697
   26.6084   -42.7825   -42.3975
   19.8606   -40.7502   -45.1032
   12.9375   -41.9395   -46.8490
    7.6867   -41.5500   -46.0959
    3.4148   -38.0802   -45.0999
   -5.7737   -38.6158   -47.7612
   -9.4661   -39.8245   -49.6526
  -15.8485   -39.2826   -46.8778
  -21.2070   -33.4095   -51.0834
  -27.6835   -33.7034   -49.6371
  -33.2534   -33.2229   -51.3447
  -40.7035   -29.0537   -49.5306
  -42.7501   -25.9623   -51.2139
  -44.1605   -18.7101   -52.2276
  -51.6211   -14.8168   -54.5504
  -48.0483    -8.8538   -52.1292
  -50.5256    -3.2000   -52.6196
  -50.3435     3.3820   -53.8816
  -50.1886     8.4418   -52.8465
  -51.9011    16.4497   -52.7077
  -56.2725    21.2432   -53.1930
  -57.8379    28.6037   -54.6608
  -57.5205    31.6538   -58.6317
  -57.3923    38.0893   -58.0250
  -60.8572    44.9953   -60.8146
  -64.3962    50.6231   -59.5346
  -62.9718    54.8621   -62.6318
  -68.0451    58.7806   -66.9969
  -70.3140    60.4520   -70.0143
   59.8319   -69.5902    60.4278
   55.1897   -65.3139    60.7947
   53.8284   -59.8639    56.1710
   51.7076   -55.0490    54.8834
   45.5162   -55.1092    50.2892
   44.2709   -53.6085    44.2514
   43.4748   -51.0868    39.2944
   44.7123   -48.4086    33.2789
   42.6360   -46.2237    28.4444
   41.7670   -48.2449    19.7304
   44.4056   -47.3930    16.6380
   42.2765   -48.4594     7.8280
   45.0287   -49.4324     2.2380
   44.0578   -47.3712    -1.5879
   40.1122   -50.0394    -8.3388
   41.1962   -48.0580   -16.0713
   42.6672   -47.8035   -22.8020
   43.4797   -47.6484   -29.3614
   41.4929   -45.7197   -32.5758
   37.3025   -44.4487   -38.5433
   29.6298   -46.7166   -42.7568
   23.9134   -41.3877   -42.4052
   23.2670   -40.8853   -47.5531
   15.4112   -44.0704   -49.0989
    7.8831   -44.7364   -49.4442
    2.1896   -41.8797   -48.1806
   -1.9354   -39.0724   -48.9512
   -8.6721   -38.6841   -49.3369
  -13.3240   -38.7956   -50.3611
  -22.1893   -39.8806   -50.4525
  -28.4049   -36.6587   -49.5238
  -33.3590   -36.5198   -51.6667
  -36.6757   -29.2350   -54.0630
  -43.9225   -26.6370   -51.9470
  -44.8097   -20.0901   -50.7702
  -48.2911   -17.6912   -53.8134
  -48.9101   -12.2905   -54.9837
  -48.9825    -5.5165   -54.0293
  -54.1633     0.8653   -53.8373
  -53.9344     7.5114   -54.3732
  -52.7128    10.9320   -55.3765
  -55.5753    19.2919   -56.4106
  -54.1090    24.8563   -56.2802
  -57.2667    31.0294   -55.6701
  -57.2450    35.1628   -58.6888
  -57.9991    42.1203   -61.4229
  -62.9849    48.8592   -59.3768
  -62.7677    51.7306   -64.0625
  -69.8565    56.5785   -64.4642
  -69.3823    60.0257   -70.4648
   60.0283   -69.7367    59.7448
   54.8784   -68.6151    60.2132
   53.8998   -60.9606    58.2812
   49.9548   -57.6483    53.7901
   49.3791   -55.7216    51.3724
   46.1142   -54.4555    44.8597
   45.6984   -49.0958    39.8997
   43.1744   -47.9725    32.6480
   45.7619   -48.7035    28.2443
   45.4732   -50.2391    19.9774
   42.7082   -49.7227    13.3764
   43.3050   -49.1383     7.5165
   45.7581   -46.6290     2.0066
   41.4243   -49.4149    -6.9939
   43.0210   -50.7962    -9.9146
   42.1119   -50.6914   -16.5420
   40.2063   -50.3288   -22.1683
   43.4730   -50.1007   -28.2067
   42.1242   -47.0339   -36.5398
   38.0840   -48.5563   -39.1537
   35.0413   -47.0351   -42.8471
   28.7901   -45.5849   -46.0257
   24.5505   -43.2022   -48.6522
   16.3559   -44.3744   -47.4852
   10.5428   -45.3618   -49.6090
    4.6908   -42.7813   -49.1658
   -0.5535   -39.8600   -50.8451
  -10.3900   -42.0971   -51.8041
  -13.4254   -41.3254   -50.1744
  -20.9043   -41.0684   -51.4767
  -27.3939   -38.4294   -51.0386
  -33.2325   -37.1031   -51.4707
  -40.0320   -34.9207   -53.9001
  -42.5885   -31.4907   -52.5408
  -46.1174   -23.8468   -50.5864
  -48.0507   -21.9105   -55.4350
  -49.7273   -17.2016   -57.4488
  -51.0986    -6.1720   -54.7195
  -52.7424     0.3639   -53.8826
  -51.8147     4.7965   -53.6765
  -54.1052     7.8233   -54.0620
  -56.6922    15.5855   -57.6071
  -56.9067    20.0460   -56.5288
  -58.6189    28.5288   -56.7133
  -59.0780    32.9484   -58.2818
  -61.1355    42.0487   -61.8211
  -63.3968    45.5924   -62.8923
  -65.6031    51.9172   -66.0955
  -70.6471    58.0729   -65.2503
  -69.6242    59.8122   -70.2025
   59.7428   -70.1527    60.5025
   57.5006   -64.1807    60.1324
   54.0196   -61.7780    56.5126
   49.2849   -57.1157    55.8346
   48.9953   -54.6734    48.8493
   44.3977   -53.8157    42.9419
   48.2654   -50.4078    38.3087
   46.8671   -50.9436    28.2969
   46.3604   -50.0127    23.4977
   46.9628   -49.8234    19.1424
   45.4507   -51.0152    15.2630
   46.0073   -48.8029     4.5462
   46.4500   -50.0834    -0.8315
   45.0275   -51.8023    -7.3592
   44.1707   -51.0264   -13.1133
   41.8565   -54.3503   -18.3546
   44.5871   -49.7402   -24.5303
   44.3060   -50.4720   -31.2720
   43.6992   -47.2341   -36.7253
   36.6507   -47.3668   -41.2948
   35.7951   -48.0303   -44.6672
   29.5253   -46.5511   -46.9100
   22.5468   -44.0007   -51.2567
   15.2367   -44.8753   -49.5181
   11.9466   -46.5830   -50.4896
    4.0559   -42.1026   -50.7635
   -1.3242   -44.1620   -51.8391
   -9.8775   -43.4196   -51.6279
  -17.5384   -40.8610   -52.6637
  -20.3535   -40.5864   -51.9002
  -27.7583   -41.0842   -50.8380
  -33.0621   -37.3701   -54.4484
  -39.8424   -33.5651   -53.0268
  -45.6996   -31.7381   -56.7779
  -46.8988   -26.0349   -52.0656
  -48.7761   -21.7386   -56.3599
  -51.3446   -15.8274   -57.0664
  -54.5957   -10.4251   -55.8185
  -53.8910    -3.2436   -55.6590
  -54.7804     0.2017   -55.5529
  -55.4539     8.8317   -57.7270
  -54.7112    13.4754   -58.1731
  -55.4300    22.2063   -58.9197
  -57.8252    29.0172   -57.5054
  -60.0825    34.3194   -60.1315
  -63.4940    39.6659   -60.7672
  -60.3808    46.5493   -59.5030
  -63.6889    50.8200   -64.2169
  -65.9303    55.7801   -65.9925
  -69.5236    59.7149   -70.6571
   60.3887   -70.3086    59.8553
   55.3031   -67.3518    61.4405
   52.4138   -60.7921    55.7794
   50.1430   -58.1541    53.6602
   46.8434   -53.8588    47.8455
   46.7601   -53.8737    40.8513
   47.8453   -51.0161    36.5808
   45.7340   -53.9764    30.2909
   46.9035   -50.3776    24.0975
   47.8611   -52.7868    17.1836
   45.4188   -50.2298    10.5391
   47.0733   -51.2905     4.3167
   44.6835   -51.6476    -3.4263
   43.8463   -51.9967    -9.6504
   43.9258   -53.3204   -13.2890
   43.7725   -52.2309   -20.0670
   45.6710   -49.9914   -29.9257
   44.8090   -50.3992   -32.6255
   43.6454   -48.3724   -40.9008
   39.6593   -48.6177   -42.9660
   35.4462   -48.8699   -48.1993
   26.8253   -45.1419   -52.0637
   21.1385   -44.7150   -50.5056
